ts,taosd,conn,insert,query
1747588267082,424.55078125,42.37109375,44.5078125,82.19921875
1747588282083,424.9609375,42.37109375,44.5078125,82.19921875
1747588297084,424.61328125,42.37109375,44.5078125,82.19921875
1747588312084,428.453125,42.37109375,44.5078125,82.19921875
1747588327086,423.2734375,42.37109375,44.5078125,82.19921875
1747588342087,423.25390625,42.37109375,44.5078125,82.19921875
1747588357088,423.625,42.37109375,44.5078125,82.19921875
1747588372089,423.39453125,42.37109375,44.5078125,82.19921875
1747588387090,423.37109375,42.37109375,44.5078125,82.57421875
1747588402091,423.3203125,42.49609375,44.5078125,82.57421875
1747588417092,423.37890625,42.49609375,44.5078125,82.57421875
1747588432092,423.24609375,42.49609375,44.5078125,82.57421875
1747588447093,422.98046875,42.49609375,44.5078125,82.57421875
1747588462094,423.31640625,42.49609375,44.5078125,82.57421875
1747588477095,423.359375,42.49609375,44.5078125,82.57421875
1747588492097,423.63671875,42.49609375,44.5078125,82.57421875
1747588507097,421.171875,42.49609375,44.5078125,82.82421875
1747588522098,418.6953125,42.49609375,44.5078125,82.82421875
1747588537099,421.625,42.49609375,44.5078125,82.82421875
1747588552100,422.015625,42.49609375,44.5078125,82.82421875
1747588567101,421.6640625,42.49609375,44.5078125,82.82421875
1747588582102,424.5703125,42.49609375,44.5078125,82.82421875
1747588597103,425.3984375,42.49609375,44.5078125,82.82421875
1747588612104,424.57421875,42.49609375,44.5078125,82.82421875
1747588627105,424.69921875,42.49609375,44.5078125,82.82421875
1747588642106,424.63671875,42.49609375,44.5078125,82.82421875
1747588657106,424.5703125,42.49609375,44.5078125,82.82421875
1747588672107,424.7421875,42.49609375,44.5078125,82.82421875
1747588687108,424.63671875,42.49609375,44.5078125,82.82421875
1747588702109,425.23828125,42.49609375,44.5078125,82.82421875
1747588717110,424.52734375,42.49609375,44.5078125,82.82421875
1747588732111,424.5859375,42.49609375,44.5078125,82.82421875
1747588747112,424.7265625,42.49609375,44.5078125,82.82421875
1747588762112,424.3828125,42.49609375,44.5078125,82.82421875
1747588777113,424.47265625,42.49609375,44.5078125,82.82421875
1747588792114,415.55859375,42.49609375,44.5078125,82.82421875
1747588807116,427.78515625,42.49609375,44.5078125,82.82421875
1747588822116,427.9609375,42.49609375,44.5078125,83.44921875
1747588837117,430.48046875,42.49609375,44.5078125,83.44921875
1747588852118,424.6796875,42.49609375,44.5078125,83.44921875
1747588867118,422.85546875,42.49609375,44.5078125,83.44921875
1747588882119,422.90625,42.49609375,44.5078125,83.44921875
1747588897120,422.87890625,42.49609375,44.5078125,83.44921875
1747588912121,423.06640625,42.49609375,44.5078125,83.44921875
1747588927122,422.859375,42.49609375,44.5078125,83.44921875
1747588942123,422.8125,42.49609375,44.5078125,83.44921875
1747588957124,422.8828125,42.49609375,44.5078125,83.44921875
1747588972125,422.97265625,42.49609375,44.5078125,83.44921875
1747588987126,422.96484375,42.49609375,44.5078125,83.44921875
1747589002126,423.01953125,42.49609375,44.5078125,83.44921875
1747589017128,422.6171875,42.49609375,44.5078125,83.44921875
1747589032129,422.765625,42.49609375,44.5078125,83.44921875
1747589047129,421.95703125,42.49609375,44.5078125,83.44921875
1747589062131,422.796875,42.49609375,44.5078125,83.44921875
1747589077132,422.8046875,42.49609375,44.5078125,83.44921875
1747589092132,423.41015625,42.49609375,44.5078125,83.44921875
1747589107133,422.97265625,42.49609375,44.5078125,83.44921875
1747589122134,422.95703125,42.49609375,44.5078125,83.44921875
1747589137135,426.53515625,42.49609375,44.5078125,83.44921875
1747589152135,425.953125,42.49609375,44.5078125,83.44921875
1747589167136,426.61328125,42.49609375,44.5078125,83.44921875
1747589182137,425.0859375,42.49609375,44.5078125,83.44921875
1747589197139,425.63671875,42.49609375,44.5078125,83.44921875
1747589212140,427.66796875,42.49609375,44.5078125,83.44921875
1747589227141,426.140625,42.49609375,44.5078125,83.44921875
1747589242142,425.87890625,42.49609375,44.5078125,83.44921875
1747589257143,426.18359375,42.49609375,44.5078125,83.44921875
1747589272144,424.37890625,42.49609375,44.5078125,83.44921875
1747589287144,424.35546875,42.49609375,44.5078125,83.44921875
1747589302145,423.984375,42.49609375,44.5078125,83.44921875
1747589317146,424.625,42.49609375,44.5078125,83.44921875
1747589332147,423.25390625,42.49609375,44.5078125,83.44921875
1747589347148,423.26953125,42.49609375,44.5078125,83.44921875
1747589362148,423.625,42.49609375,44.5078125,83.44921875
1747589377149,423.3828125,42.49609375,44.5078125,83.44921875
1747589392149,423.30859375,42.49609375,44.5078125,83.44921875
1747589407150,427.05078125,42.49609375,44.5078125,83.44921875
1747589422151,424.31640625,42.49609375,44.5078125,83.44921875
1747589437152,424.63671875,42.49609375,44.5078125,83.44921875
1747589452153,424.4765625,42.49609375,44.5078125,83.44921875
1747589467154,424.28125,42.49609375,44.5078125,83.44921875
1747589482155,424.20703125,42.49609375,44.5078125,83.44921875
1747589497156,424.0,42.49609375,44.5078125,83.44921875
1747589512156,422.9453125,42.49609375,44.5078125,83.44921875
1747589527157,423.23828125,42.49609375,44.5078125,83.44921875
1747589542158,422.95703125,42.49609375,44.5078125,83.44921875
1747589557159,423.04296875,42.49609375,44.5078125,83.44921875
1747589572159,412.51171875,42.49609375,44.5078125,83.44921875
1747589587160,425.80859375,42.49609375,44.5078125,83.44921875
1747589602161,425.80859375,42.49609375,44.5078125,83.44921875
1747589617162,425.89453125,42.49609375,44.5078125,83.44921875
1747589632163,426.3359375,42.49609375,44.5078125,83.44921875
1747589647164,426.73828125,42.49609375,44.5078125,83.44921875
1747589662165,427.5546875,42.49609375,44.5078125,83.44921875
1747589677166,428.921875,42.49609375,44.5078125,83.44921875
1747589692167,430.20703125,42.49609375,44.5078125,83.44921875
1747589707168,430.1171875,42.49609375,44.5078125,83.44921875
1747589722169,429.921875,42.49609375,44.5078125,83.44921875
1747589737170,429.47265625,42.49609375,44.5078125,83.44921875
1747589752172,430.2421875,42.49609375,44.5078125,83.44921875
1747589767172,429.9921875,42.49609375,44.5078125,83.44921875
1747589782173,429.8125,42.49609375,44.5078125,83.44921875
1747589797175,430.2734375,42.49609375,44.5078125,83.44921875
1747589812176,428.76953125,42.49609375,44.5078125,83.44921875
1747589827177,428.0078125,42.49609375,44.5078125,83.44921875
1747589842179,429.65234375,42.49609375,44.5078125,83.44921875
1747589857180,429.359375,42.49609375,44.5078125,83.44921875
1747589872181,429.06640625,42.49609375,44.5078125,83.44921875
1747589887182,429.16015625,42.49609375,44.5078125,83.44921875
1747589902183,429.14453125,42.49609375,44.5078125,83.44921875
1747589917184,429.21875,42.49609375,44.5078125,83.44921875
1747589932184,429.14453125,42.49609375,44.5078125,83.453125
1747589947185,433.2578125,42.49609375,44.5078125,82.88671875
1747589962186,431.00390625,42.49609375,44.5078125,83.01171875
1747589977187,429.5625,42.49609375,44.5078125,83.01171875
1747589992188,429.60546875,42.49609375,44.5078125,83.01171875
1747590007189,429.95703125,42.49609375,44.5078125,83.01171875
1747590022190,428.8359375,42.49609375,44.5078125,83.01171875
1747590037191,430.84765625,42.49609375,44.5078125,83.01171875
1747590052192,430.1484375,42.49609375,44.5078125,83.01171875
1747590067193,430.1171875,42.49609375,44.5078125,83.01171875
1747590082193,431.12890625,42.49609375,44.5078125,83.01171875
1747590097194,434.390625,42.49609375,44.5078125,83.01171875
1747590112195,433.140625,42.49609375,44.5078125,83.01171875
1747590127196,433.453125,42.49609375,44.5078125,83.01171875
1747590142197,432.76953125,42.49609375,44.5078125,83.01171875
1747590157197,432.96875,42.49609375,44.5078125,83.01171875
1747590172199,433.08203125,42.49609375,44.5078125,83.63671875
1747590187199,433.4296875,42.49609375,44.5078125,83.63671875
1747590202200,432.359375,42.49609375,44.5078125,83.63671875
1747590217201,433.00390625,42.49609375,44.5078125,83.63671875
1747590232202,433.14453125,42.49609375,44.5078125,83.63671875
1747590247203,432.91015625,42.49609375,44.5078125,83.63671875
1747590262203,432.5390625,42.49609375,44.5078125,83.63671875
1747590277204,432.7734375,42.49609375,44.5078125,83.63671875
1747590292205,432.2734375,42.49609375,44.5078125,83.63671875
1747590307206,432.16015625,42.49609375,44.5078125,83.63671875
1747590322206,432.28125,42.49609375,44.5078125,83.63671875
1747590337207,429.94921875,42.49609375,44.5078125,83.63671875
1747590352208,430.953125,42.49609375,44.5078125,83.63671875
1747590367210,413.8671875,42.49609375,44.5078125,83.63671875
1747590382211,431.6484375,42.49609375,44.5078125,83.63671875
1747590397212,432.30859375,42.49609375,44.5078125,83.63671875
1747590412213,430.7734375,42.49609375,44.5078125,83.63671875
1747590427214,430.80078125,42.49609375,44.5078125,83.63671875
1747590442215,430.8046875,42.49609375,44.5078125,83.63671875
1747590457216,431.59375,42.49609375,44.5078125,83.63671875
1747590472217,430.88671875,42.49609375,44.5078125,83.63671875
1747590487218,430.34375,42.49609375,44.5078125,83.63671875
1747590502219,430.4140625,42.49609375,44.5078125,83.2578125
1747590517220,430.78515625,42.49609375,44.5078125,83.2578125
1747590532221,428.22265625,42.49609375,44.5078125,83.6328125
1747590547221,428.22265625,42.49609375,44.5078125,83.6328125
1747590562223,428.33984375,42.49609375,44.5078125,83.6328125
1747590577224,428.2578125,42.49609375,44.5078125,83.6328125
1747590592225,430.234375,42.49609375,44.5078125,83.6328125
1747590607226,427.64453125,42.49609375,44.5078125,83.6328125
1747590622227,408.62890625,42.49609375,44.5078125,83.6328125
1747590637227,431.3984375,42.49609375,44.5078125,83.7578125
1747590652228,431.23828125,42.49609375,44.5078125,83.7578125
1747590667229,436.30859375,42.49609375,44.5078125,83.7578125
1747590682230,436.06640625,42.49609375,44.5078125,83.7578125
1747590697231,436.06640625,42.49609375,44.5078125,83.7578125
1747590712231,436.2421875,42.49609375,44.5078125,83.7578125
1747590727232,435.375,42.49609375,44.5078125,83.7578125
1747590742233,435.56640625,42.49609375,44.5078125,83.7578125
1747590757234,436.08984375,42.49609375,44.5078125,83.7578125
1747590772234,435.5859375,42.49609375,44.5078125,83.7578125
1747590787235,435.2890625,42.49609375,44.5078125,83.7578125
1747590802236,435.33203125,42.49609375,44.5078125,84.2578125
1747590817237,436.3515625,42.49609375,44.5078125,84.2578125
1747590832238,436.17578125,42.49609375,44.5078125,84.2578125
1747590847239,436.7265625,42.49609375,44.5078125,84.2578125
1747590862239,436.6328125,42.49609375,44.5078125,84.2578125
1747590877240,436.44140625,42.49609375,44.5078125,84.2578125
1747590892241,436.78125,42.49609375,44.5078125,84.2578125
1747590907243,436.9765625,42.49609375,44.5078125,84.2578125
1747590922244,436.85546875,42.49609375,44.5078125,84.2578125
1747590937245,436.79296875,42.49609375,44.5078125,84.2578125
1747590952246,436.91796875,42.49609375,44.5078125,84.2578125
1747590967247,438.12109375,42.49609375,44.5078125,84.2578125
1747590982248,437.828125,42.49609375,44.5078125,84.2578125
1747590997249,438.63671875,42.49609375,44.5078125,84.2578125
1747591012250,439.71875,42.49609375,44.5078125,84.2578125
1747591027250,439.3984375,42.49609375,44.5078125,84.2578125
1747591042251,439.8359375,42.49609375,44.5078125,84.2578125
1747591057252,439.171875,42.49609375,44.5078125,84.2578125
1747591072253,438.7734375,42.49609375,44.5078125,84.2578125
1747591087254,438.6875,42.49609375,44.5078125,84.2578125
1747591102254,438.0078125,42.49609375,44.5078125,84.8828125
1747591117255,438.7109375,42.49609375,44.5078125,84.8828125
1747591132256,437.86328125,42.49609375,44.5078125,84.8828125
1747591147257,435.109375,42.49609375,44.5078125,84.8828125
1747591162259,404.890625,42.49609375,44.5078125,84.8828125
1747591177260,438.85546875,42.49609375,44.5078125,84.8828125
1747591192261,438.80859375,42.49609375,44.5078125,84.8828125
1747591207261,438.67578125,42.49609375,44.5078125,84.8828125
1747591222262,438.80078125,42.49609375,44.5078125,84.8828125
1747591237264,439.0078125,42.49609375,44.5078125,84.8828125
1747591252264,438.1171875,42.49609375,44.5078125,84.8828125
1747591267266,438.765625,42.49609375,44.5078125,84.8828125
1747591282267,439.56640625,42.49609375,44.5078125,85.3828125
1747591297268,438.73828125,42.49609375,44.5078125,85.3828125
1747591312269,438.28125,42.49609375,44.5078125,85.3828125
1747591327270,438.13671875,42.49609375,44.5078125,85.3828125
1747591342271,436.83984375,42.49609375,44.5078125,85.3828125
1747591357272,437.30078125,42.49609375,44.5078125,85.3828125
1747591372273,436.83203125,42.49609375,44.5078125,85.3828125
1747591387274,437.4453125,42.49609375,44.5078125,85.3828125
1747591402274,436.7578125,42.49609375,44.5078125,85.3828125
1747591417275,436.046875,42.49609375,44.5078125,85.3828125
1747591432276,437.04296875,42.49609375,44.5078125,85.3828125
1747591447277,437.72265625,42.49609375,44.5078125,85.3828125
1747591462278,438.015625,42.49609375,44.5078125,85.3828125
1747591477278,437.48828125,42.49609375,44.5078125,85.3828125
1747591492279,437.64453125,42.49609375,44.5078125,85.3828125
1747591507280,437.8984375,42.49609375,44.5078125,85.3828125
1747591522281,437.98828125,42.49609375,44.5078125,85.3828125
1747591537281,437.87890625,42.49609375,44.5078125,85.3828125
1747591552282,436.89453125,42.49609375,44.5078125,85.3828125
1747591567283,439.421875,42.49609375,44.5078125,85.3828125
1747591582284,439.88671875,42.49609375,44.5078125,85.3828125
1747591597285,437.9765625,42.49609375,44.5078125,85.3828125
1747591612286,437.3671875,42.49609375,44.5078125,85.3828125
1747591627287,437.953125,42.49609375,44.5078125,85.3828125
1747591642288,437.92578125,42.49609375,44.5078125,85.3828125
1747591657289,437.7734375,42.49609375,44.5078125,85.3828125
1747591672290,436.85546875,42.49609375,44.5078125,85.3828125
1747591687291,434.8046875,42.49609375,44.5078125,85.3828125
1747591702292,437.23046875,42.49609375,44.5078125,85.3828125
1747591717293,438.45703125,42.49609375,44.5078125,85.3828125
1747591732293,437.8828125,42.49609375,44.5078125,85.3828125
1747591747295,437.9921875,42.49609375,44.5078125,85.3828125
1747591762295,438.3984375,42.49609375,44.5078125,85.3828125
1747591777296,437.16015625,42.49609375,44.5078125,85.3828125
1747591792297,437.6484375,42.49609375,44.5078125,85.3828125
1747591807298,437.3515625,42.49609375,44.5078125,85.3828125
1747591822299,438.07421875,42.49609375,44.5078125,85.3828125
1747591837300,437.9765625,42.49609375,44.5078125,85.3828125
1747591852300,438.0234375,42.49609375,44.5078125,85.3828125
1747591867301,438.984375,42.49609375,44.5078125,84.90625
1747591882302,438.89453125,42.49609375,44.5078125,84.90625
1747591897303,438.22265625,42.49609375,44.5078125,84.90625
1747591912304,438.77734375,42.49609375,44.5078125,84.90625
1747591927305,440.61328125,42.49609375,44.5078125,84.90625
1747591942306,439.87890625,42.49609375,44.5078125,84.90625
1747591957307,431.9921875,42.49609375,44.5078125,84.90625
1747591972308,440.75390625,42.49609375,44.5078125,84.90625
1747591987309,442.13671875,42.49609375,44.5078125,84.90625
1747592002310,440.7734375,42.49609375,44.5078125,84.421875
1747592017311,440.7421875,42.49609375,44.5078125,84.921875
1747592032312,440.85546875,42.49609375,44.5078125,84.921875
1747592047313,440.7890625,42.49609375,44.5078125,84.921875
1747592062313,440.38671875,42.49609375,44.5078125,85.421875
1747592077314,440.375,42.49609375,44.5078125,85.421875
1747592092315,439.9921875,42.49609375,44.5078125,85.421875
1747592107316,440.27734375,42.49609375,44.5078125,85.421875
1747592122317,441.328125,42.49609375,44.5078125,85.421875
1747592137318,444.09375,42.49609375,44.5078125,84.69921875
1747592152319,442.01953125,42.49609375,44.5078125,84.82421875
1747592167319,441.625,42.49609375,44.5078125,84.94921875
1747592182321,441.703125,42.49609375,44.5078125,84.94921875
1747592197322,441.65625,42.49609375,44.5078125,84.94921875
1747592212323,439.4375,42.49609375,44.5078125,84.94921875
1747592227324,426.64453125,42.49609375,44.5078125,84.94921875
1747592242325,442.76953125,42.49609375,44.5078125,84.94921875
1747592257326,442.46484375,42.49609375,44.5078125,84.94921875
1747592272327,442.40625,42.49609375,44.5078125,84.94921875
1747592287328,442.43359375,42.49609375,44.5078125,84.94921875
1747592302329,442.33984375,42.49609375,44.5078125,84.94921875
1747592317330,441.58203125,42.49609375,44.5078125,84.94921875
1747592332331,442.34375,42.49609375,44.5078125,84.94921875
1747592347332,442.37890625,42.49609375,44.5078125,84.94921875
1747592362333,441.76953125,42.49609375,44.5078125,84.94921875
1747592377333,441.609375,42.49609375,44.5078125,84.94921875
1747592392334,442.50390625,42.49609375,44.5078125,84.94921875
1747592407335,441.95703125,42.49609375,44.5078125,84.94921875
1747592422336,441.16796875,42.49609375,44.5078125,84.94921875
1747592437336,441.828125,42.49609375,44.5078125,84.94921875
1747592452338,441.6328125,42.49609375,44.5078125,84.94921875
1747592467340,441.3671875,42.49609375,44.5078125,84.94921875
1747592482341,437.109375,42.49609375,44.5078125,84.94921875
1747592497342,441.7109375,42.49609375,44.5078125,85.44921875
1747592512343,441.0703125,42.49609375,44.5078125,85.44921875
1747592527344,441.10546875,42.49609375,44.5078125,85.44921875
1747592542345,441.51953125,42.49609375,44.5078125,85.44921875
1747592557346,441.75,42.49609375,44.5078125,85.44921875
1747592572347,441.66796875,42.49609375,44.5078125,85.44921875
1747592587348,441.83203125,42.49609375,44.5078125,85.44921875
1747592602349,441.19140625,42.49609375,44.5078125,85.44921875
1747592617350,441.7734375,42.49609375,44.5078125,85.44921875
1747592632350,441.73828125,42.49609375,44.5078125,85.44921875
1747592647351,441.734375,42.49609375,44.5078125,85.44921875
1747592662352,442.14453125,42.49609375,44.5078125,85.44921875
1747592677353,441.3046875,42.49609375,44.5078125,85.44921875
1747592692354,441.30859375,42.49609375,44.5078125,85.44921875
1747592707355,442.0390625,42.49609375,44.5078125,85.44921875
1747592722355,441.8984375,42.49609375,44.5078125,85.44921875
1747592737356,441.77734375,42.49609375,44.5078125,85.44921875
